,"User","Edited Articles","Bundesedit-Hit","Where?"
749,"178.27.184.137",2,"False","none"
750,"84.59.61.206",2,"False","none"
751,"213.23.19.12",2,"False","none"
752,"129.12.200.49",2,"False","none"
753,"88.72.13.133",2,"False","none"
754,"82.193.227.57",2,"False","none"
755,"145.254.112.85",2,"False","none"
756,"195.93.60.70",2,"False","none"
757,"94.16.74.122",2,"False","none"
758,"62.224.60.37",2,"False","none"
759,"84.155.139.77",2,"False","none"
760,"213.39.212.8",2,"False","none"
761,"134.106.119.81",2,"False","none"
762,"62.143.64.18",2,"False","none"
763,"2A02:120B:C3F8:52E0:28D8:948A:3423:D384",2,"False","none"
764,"131.220.96.92",2,"False","none"
765,"81.70.91.207",2,"False","none"
766,"217.93.62.108",2,"False","none"
767,"134.100.177.61",2,"False","none"
768,"194.31.126.27",2,"False","none"
769,"93.199.63.53",2,"False","none"
770,"79.215.16.93",2,"False","none"
771,"141.62.6.11",2,"False","none"
772,"217.0.0.86",2,"False","none"
773,"88.72.7.151",2,"False","none"
774,"89.52.73.203",2,"False","none"
775,"217.86.12.221",2,"False","none"
776,"82.212.58.111",2,"False","none"
777,"213.23.177.99",2,"False","none"
778,"84.158.88.204",2,"False","none"
779,"80.218.6.29",2,"False","none"
780,"62.214.18.86",2,"False","none"
781,"62.214.18.84",2,"False","none"
782,"195.93.66.9",2,"False","none"
783,"209.90.162.1",2,"False","none"
784,"82.149.80.117",2,"False","none"
785,"77.24.59.99",2,"False","none"
786,"212.65.1.131",2,"False","none"
787,"62.180.165.84",2,"False","none"
788,"84.157.67.115",2,"False","none"
789,"193.28.194.12",2,"False","none"
790,"193.175.119.11",2,"False","none"
791,"193.158.97.242",2,"False","none"
792,"2003:D4:83C3:2800:F84C:1700:8869:8F22",2,"False","none"
793,"84.59.191.18",2,"False","none"
794,"195.176.16.5",2,"False","none"
795,"217.244.246.31",2,"False","none"
796,"141.20.6.84",2,"False","none"
797,"2A02:8108:30C0:387C:ED7D:C6A0:AF7A:E31B",2,"False","none"
798,"217.83.95.133",2,"False","none"
799,"84.136.150.9",2,"False","none"
800,"217.83.74.186",2,"False","none"
801,"78.54.0.37",2,"False","none"
802,"82.83.96.212",2,"False","none"
803,"84.57.33.152",2,"False","none"
804,"213.252.158.68",2,"False","none"
805,"80.138.36.208",2,"False","none"
806,"83.199.7.88",2,"False","none"
807,"84.141.5.35",2,"False","none"
808,"134.96.230.1",2,"False","none"
809,"213.47.82.232",2,"False","none"
810,"87.165.61.75",2,"False","none"
811,"217.83.1.80",2,"False","none"
812,"62.206.23.18",2,"False","none"
813,"109.45.1.27",2,"False","none"
814,"80.149.16.69",2,"False","none"
815,"161.85.127.139",2,"False","none"
816,"141.20.106.110",2,"False","none"
817,"84.191.30.177",2,"False","none"
818,"89.204.138.60",2,"False","none"
819,"88.74.46.59",2,"False","none"
820,"141.57.166.212",2,"False","none"
821,"195.2.236.165",2,"False","none"
822,"80.58.38.44",2,"False","none"
823,"84.191.55.91",2,"False","none"
824,"217.83.89.120",2,"False","none"
825,"217.226.23.5",2,"False","none"
826,"217.185.119.40",2,"False","none"
827,"87.122.36.27",2,"False","none"
828,"84.128.251.58",2,"False","none"
829,"217.249.86.219",2,"False","none"
830,"217.9.111.209",2,"False","none"
831,"212.144.154.45",2,"False","none"
832,"88.76.183.59",2,"False","none"
833,"212.82.236.181",2,"False","none"
834,"80.128.51.27",2,"False","none"
835,"217.93.188.248",2,"False","none"
836,"141.44.48.13",2,"False","none"
837,"89.53.39.208",2,"False","none"
838,"84.153.37.113",2,"False","none"
839,"93.135.126.44",2,"False","none"
840,"80.134.25.72",2,"False","none"
841,"79.215.107.37",2,"False","none"
842,"82.82.128.193",2,"False","none"
843,"84.72.78.5",2,"False","none"
844,"77.176.99.10",2,"False","none"
845,"91.66.249.176",2,"False","none"
846,"80.109.63.190",2,"False","none"
847,"212.144.51.90",2,"False","none"
848,"2003:66:6F2F:368C:A163:BFED:1CB7:B206",2,"False","none"
850,"82.82.117.174",2,"False","none"
851,"178.26.233.12",2,"False","none"
852,"84.171.126.24",2,"False","none"
853,"80.133.168.67",2,"False","none"
854,"80.144.9.65",2,"False","none"
855,"132.180.252.57",2,"False","none"
856,"217.83.2.69",2,"False","none"
857,"194.49.171.33",2,"False","none"
858,"195.93.60.9",2,"False","none"
859,"84.175.37.128",2,"False","none"
860,"84.44.139.103",2,"False","none"
861,"84.151.72.13",2,"False","none"
862,"62.204.123.26",2,"False","none"
863,"134.169.9.138",2,"False","none"
864,"213.162.73.8",2,"False","none"
865,"195.243.248.75",2,"False","none"
866,"193.228.146.24",2,"False","none"
867,"79.215.59.110",2,"False","none"
868,"79.204.6.125",2,"False","none"
869,"2A02:8108:30C0:387C:2C87:2828:A80:732D",2,"False","none"
870,"195.37.205.21",2,"False","none"
871,"84.163.223.80",2,"False","none"
872,"62.158.60.62",2,"False","none"
873,"212.123.27.70",2,"False","none"
874,"217.83.5.9",2,"False","none"
875,"83.64.199.138",2,"False","none"
876,"145.254.33.30",2,"False","none"
877,"31.17.153.69",2,"False","none"
878,"62.214.29.105",2,"False","none"
879,"84.191.209.36",2,"False","none"
880,"212.37.51.194",2,"False","none"
881,"84.132.67.169",2,"False","none"
882,"79.230.85.220",2,"False","none"
883,"88.66.242.191",2,"False","none"
884,"145.254.79.234",2,"False","none"
885,"82.135.78.38",2,"False","none"
886,"84.141.217.44",2,"False","none"
887,"217.225.113.5",2,"False","none"
888,"172.182.147.74",2,"False","none"
889,"85.180.38.66",2,"False","none"
890,"79.168.58.224",2,"False","none"
891,"78.53.13.57",2,"False","none"
892,"80.135.78.193",2,"False","none"
893,"109.41.65.235",2,"False","none"
894,"93.104.27.20",2,"False","none"
895,"89.204.155.5",2,"False","none"
896,"80.171.86.57",2,"False","none"
897,"194.246.46.15",2,"False","none"
898,"84.73.158.173",2,"False","none"
899,"2001:16B8:A89:2300:A827:AC40:1A11:F915",2,"False","none"
900,"195.93.60.39",2,"False","none"
901,"2003:80:AE7A:88E8:B8E3:917E:5538:B152",2,"False","none"
902,"217.69.228.185",2,"False","none"
903,"84.151.72.96",2,"False","none"
904,"217.228.238.7",2,"False","none"
905,"89.50.235.104",2,"False","none"
906,"212.7.136.163",2,"False","none"
907,"85.180.46.208",2,"False","none"
908,"212.5.4.148",2,"False","none"
909,"84.30.75.154",2,"False","none"
910,"84.163.227.37",2,"False","none"
911,"194.45.227.129",2,"False","none"
912,"212.144.27.76",2,"False","none"
913,"80.87.162.74",2,"False","none"
914,"145.254.34.64",2,"False","none"
915,"87.165.148.65",2,"False","none"
916,"84.57.254.41",2,"False","none"
918,"145.254.35.73",2,"False","none"
919,"131.130.223.12",2,"False","none"
920,"62.104.212.64",2,"False","none"
921,"83.109.159.8",2,"False","none"
922,"141.68.112.140",2,"False","none"
923,"193.40.10.178",2,"False","none"
924,"88.153.35.23",2,"False","none"
925,"195.37.61.3",2,"False","none"
926,"80.226.1.29",2,"False","none"
927,"77.8.217.133",2,"False","none"
928,"84.158.42.80",2,"False","none"
929,"2001:A62:112E:6301:149F:DAFF:90F9:4C44",2,"False","none"
930,"193.175.11.237",2,"False","none"
931,"217.227.60.188",2,"False","none"
932,"84.163.62.77",2,"False","none"
933,"79.211.97.134",2,"False","none"
934,"78.94.53.130",2,"False","none"
935,"84.148.28.67",2,"False","none"
936,"195.93.60.142",2,"False","none"
937,"195.93.60.146",2,"False","none"
938,"195.93.60.148",2,"False","none"
939,"217.253.187.57",2,"False","none"
940,"84.142.15.94",2,"False","none"
941,"217.83.1.220",2,"False","none"
942,"82.135.88.241",2,"False","none"
943,"93.192.201.13",2,"False","none"
944,"93.217.73.31",2,"False","none"
945,"78.35.16.87",2,"False","none"
946,"217.83.4.85",2,"False","none"
947,"77.8.170.230",2,"False","none"
948,"80.226.1.10",2,"False","none"
949,"137.208.99.196",2,"False","none"
950,"91.4.80.208",2,"False","none"
951,"84.238.8.111",2,"False","none"
952,"84.58.106.232",2,"False","none"
953,"88.152.165.32",2,"False","none"
954,"145.254.35.174",2,"False","none"
955,"195.145.160.51",2,"False","none"
956,"80.141.53.96",2,"False","none"
957,"80.128.236.9",2,"False","none"
958,"77.23.225.191",2,"False","none"
959,"88.75.74.128",2,"False","none"
960,"213.102.97.113",2,"False","none"
961,"80.140.90.113",2,"False","none"
962,"194.48.84.1",2,"False","none"
963,"217.83.9.190",2,"False","none"
964,"95.90.115.121",2,"False","none"
965,"46.5.18.34",2,"False","none"
966,"80.154.28.178",2,"False","none"
967,"217.227.150.55",2,"False","none"
968,"137.50.169.37",2,"False","none"
969,"80.81.9.69",2,"False","none"
970,"134.245.3.65",2,"False","none"
971,"85.232.13.201",2,"False","none"
972,"92.50.110.250",2,"False","none"
973,"134.95.52.226",2,"False","none"
974,"195.93.60.106",2,"False","none"
975,"109.43.212.184",2,"False","none"
976,"91.63.96.161",2,"False","none"
977,"212.204.77.23",2,"False","none"
978,"84.161.241.20",2,"False","none"
979,"84.151.74.201",2,"False","none"
980,"217.83.106.97",2,"False","none"
981,"89.51.176.9",2,"False","none"
982,"219.77.190.50",2,"False","none"
983,"84.147.255.98",2,"False","none"
984,"193.16.163.244",2,"False","none"
985,"88.78.200.112",2,"False","none"
986,"84.156.92.217",2,"False","none"
987,"78.94.232.230",2,"False","none"
988,"145.254.35.171",2,"False","none"
989,"145.254.32.22",2,"False","none"
990,"2001:A62:60A:4201:3CB8:835D:2DE2:354C",2,"False","none"
991,"194.95.93.10",2,"False","none"
992,"141.43.220.30",2,"False","none"
993,"84.184.204.63",2,"False","none"
994,"84.61.22.187",2,"False","none"
995,"87.162.175.7",2,"False","none"
996,"88.73.214.91",2,"False","none"
997,"212.18.18.20",2,"False","none"
998,"81.63.80.217",2,"False","none"
999,"195.243.222.10",2,"False","none"
1000,"62.214.19.70",2,"False","none"
1001,"84.160.152.22",2,"False","none"
1002,"213.153.32.37",2,"False","none"
1003,"87.178.2.150",2,"False","none"
1004,"2A02:1206:45B4:5E10:97D:E2E1:B43A:57DB",2,"False","none"
1005,"217.234.86.121",2,"False","none"
1006,"213.54.208.58",2,"False","none"
1007,"134.169.9.103",2,"False","none"
1008,"84.56.172.143",2,"False","none"
1009,"85.177.171.35",2,"False","none"
1010,"84.57.197.119",2,"False","none"
1011,"193.175.73.204",2,"False","none"
1012,"193.175.73.201",2,"False","none"
1013,"78.53.5.98",2,"False","none"
1014,"195.96.122.127",2,"False","none"
1015,"84.146.55.104",2,"False","none"
1016,"217.234.20.215",2,"False","none"
1017,"145.254.77.223",2,"False","none"
1018,"217.144.35.54",2,"False","none"
1019,"82.113.106.10",2,"False","none"
1020,"80.137.201.36",2,"False","none"
1021,"80.246.32.33",2,"False","none"
1022,"84.163.194.90",2,"False","none"
1023,"194.25.93.82",2,"False","none"
1024,"84.189.35.128",2,"False","none"
1025,"84.143.70.193",2,"False","none"
1026,"79.197.162.27",2,"False","none"
1027,"217.238.52.69",2,"False","none"
1028,"193.29.77.110",2,"False","none"
1029,"80.136.171.53",2,"False","none"
1030,"131.188.24.2",2,"False","none"
1032,"62.46.116.110",2,"False","none"
1033,"91.46.164.149",2,"False","none"
1034,"188.140.72.36",2,"False","none"
1035,"158.64.116.100",2,"False","none"
1036,"65.8.38.171",2,"False","none"
1037,"213.168.119.56",2,"False","none"
1038,"129.143.161.27",2,"False","none"
1039,"80.109.73.171",2,"False","none"
1040,"93.104.51.16",2,"False","none"
1041,"66.92.132.155",2,"False","none"
1042,"80.81.0.66",2,"False","none"
1043,"81.169.147.22",2,"False","none"
1044,"81.169.147.23",2,"False","none"
1045,"88.72.219.12",2,"False","none"
1046,"193.101.67.3",2,"False","none"
1047,"217.194.34.103",2,"False","none"
1048,"141.20.123.161",2,"False","none"
1049,"109.43.212.233",2,"False","none"
1050,"84.141.49.212",2,"False","none"
1051,"178.11.165.111",2,"False","none"
1052,"84.153.70.205",2,"False","none"
1053,"193.175.96.163",2,"False","none"
1054,"195.88.117.25",2,"False","none"
1055,"83.124.19.192",2,"False","none"
1056,"84.155.151.71",2,"False","none"
1057,"2003:80:AE00:EE87:9920:B7C7:B109:89D2",2,"False","none"
1058,"87.165.71.28",2,"False","none"
1059,"134.245.59.13",2,"False","none"
1060,"217.94.192.43",2,"False","none"
1061,"84.158.233.90",2,"False","none"
1062,"141.90.2.107",2,"False","none"
1063,"84.154.82.247",2,"False","none"
1064,"128.176.83.43",2,"False","none"
1065,"213.146.112.21",2,"False","none"
1066,"84.153.61.42",2,"False","none"
1067,"195.93.60.66",2,"False","none"
1068,"195.49.224.20",2,"False","none"
1069,"172.181.47.100",2,"False","none"
1070,"79.211.127.83",2,"False","none"
1071,"137.226.39.166",2,"False","none"
1072,"2A02:810D:923F:FABE:EDBE:F26B:EA91:8522",2,"False","none"
1073,"217.66.32.2",2,"False","none"
1074,"80.187.106.40",2,"False","none"
1075,"213.39.242.2",2,"False","none"
1076,"155.56.68.217",2,"False","none"
1077,"80.140.8.85",2,"False","none"
1078,"91.12.236.58",2,"False","none"
1079,"88.72.20.115",2,"False","none"
1080,"217.234.62.27",2,"False","none"
1081,"212.202.190.78",2,"False","none"
1082,"94.16.83.213",2,"False","none"
1083,"169.71.50.37",2,"False","none"
1084,"89.204.139.40",2,"False","none"
1085,"89.204.139.43",2,"False","none"
1086,"213.162.68.236",2,"False","none"
1087,"194.95.58.42",2,"False","none"
1088,"155.245.35.170",2,"False","none"
1089,"93.184.128.34",2,"False","none"
1090,"77.232.85.17",2,"False","none"
1091,"2003:80:AE3E:840E:5C6D:1FA6:2BDB:B948",2,"False","none"
1092,"134.155.99.42",2,"False","none"
1093,"78.53.35.245",2,"False","none"
1094,"193.30.37.143",2,"False","none"
1095,"141.70.97.234",2,"False","none"
1096,"83.236.193.66",2,"False","none"
1097,"49.145.27.15",2,"False","none"
1098,"212.40.5.172",2,"False","none"
1099,"87.123.1.237",2,"False","none"
1100,"194.94.40.241",2,"False","none"
1101,"145.97.39.142",2,"False","none"
1102,"91.54.32.64",2,"False","none"
1103,"195.93.60.110",2,"False","none"
1104,"195.93.60.116",2,"False","none"
1105,"141.70.82.221",2,"False","none"
1106,"145.254.35.142",2,"False","none"
1107,"217.94.178.226",2,"False","none"
1108,"134.114.59.41",2,"False","none"
1109,"112.205.7.91",2,"False","none"
1110,"80.226.0.2",2,"False","none"
1111,"80.226.0.3",2,"False","none"
1112,"88.72.221.30",2,"False","none"
1113,"212.186.7.98",2,"False","none"
1114,"88.72.14.55",2,"False","none"
1115,"213.84.183.208",2,"False","none"
1116,"195.126.39.23",2,"False","none"
1117,"78.34.53.74",2,"False","none"
1118,"217.245.31.182",2,"False","none"
1119,"195.37.165.53",2,"False","none"
1120,"77.24.246.31",2,"False","none"
1121,"134.93.61.152",2,"False","none"
1122,"153.100.131.12",2,"False","none"
1123,"217.237.77.174",2,"False","none"
1124,"217.85.166.120",2,"False","none"
1125,"84.184.236.36",2,"False","none"
1126,"195.200.70.42",2,"False","none"
1127,"217.234.16.46",2,"False","none"
1128,"149.216.89.154",2,"False","none"
1129,"83.109.132.52",2,"False","none"
1130,"134.93.142.137",2,"False","none"
1131,"145.254.77.228",2,"False","none"
1132,"93.104.170.8",2,"False","none"
1133,"141.31.128.121",2,"False","none"
1134,"141.113.11.13",2,"False","none"
1135,"89.166.158.88",2,"False","none"
1136,"217.227.157.57",2,"False","none"
1137,"78.55.126.234",2,"False","none"
1138,"217.227.144.9",2,"False","none"
1139,"88.134.58.25",2,"False","none"
1140,"82.135.75.169",2,"False","none"
1141,"141.2.22.211",2,"False","none"
1142,"90.128.36.177",2,"False","none"
1143,"84.141.34.90",2,"False","none"
1144,"217.235.10.243",2,"False","none"
1145,"95.222.78.189",2,"False","none"
1146,"208.53.131.140",2,"False","none"
1147,"145.254.34.34",2,"False","none"
1148,"62.214.14.177",2,"False","none"
1149,"85.74.178.11",2,"False","none"
1150,"88.72.9.164",2,"False","none"
1151,"134.155.176.7",2,"False","none"
1152,"81.62.184.56",2,"False","none"
1153,"80.150.3.156",2,"False","none"
1154,"81.173.150.43",2,"False","none"
1155,"46.125.249.13",2,"False","none"
1156,"195.14.211.111",2,"False","none"
1157,"217.83.10.74",2,"False","none"
1158,"137.248.146.53",2,"False","none"
1159,"129.26.7.197",2,"False","none"
1160,"213.162.66.71",2,"False","none"
1161,"134.3.197.252",2,"False","none"
1162,"160.45.44.38",2,"False","none"
1163,"84.44.138.126",2,"False","none"
1164,"134.106.119.33",2,"False","none"
1165,"160.57.144.31",2,"False","none"
1166,"217.7.245.185",2,"False","none"
1167,"217.184.2.135",2,"False","none"
1168,"88.196.11.78",2,"False","none"
1169,"91.45.34.196",2,"False","none"
1170,"213.55.131.23",2,"False","none"
1171,"217.227.152.57",2,"False","none"
1172,"219.37.104.91",2,"False","none"
1173,"145.254.35.14",2,"False","none"
1174,"145.254.35.11",2,"False","none"
1175,"217.113.43.218",2,"False","none"
1176,"192.38.121.229",2,"False","none"
1177,"132.231.51.111",2,"False","none"
1178,"141.20.123.158",2,"False","none"
1179,"5.147.6.30",2,"False","none"
1180,"37.24.77.219",2,"False","none"
1181,"80.185.190.81",2,"False","none"
1182,"217.9.22.128",2,"False","none"
1183,"37.5.109.59",2,"False","none"
1184,"217.83.55.68",2,"False","none"
1185,"222.127.231.29",2,"False","none"
1186,"217.86.155.48",2,"False","none"
1187,"88.72.3.140",2,"False","none"
1188,"80.147.27.54",2,"False","none"
1189,"84.152.15.19",2,"False","none"
1190,"62.45.153.97",2,"False","none"
1191,"85.72.15.62",2,"False","none"
1192,"172.177.32.93",2,"False","none"
1193,"84.166.122.4",2,"False","none"
1194,"87.139.98.224",2,"False","none"
1195,"80.132.34.125",2,"False","none"
1196,"80.128.68.45",2,"False","none"
1197,"46.18.62.65",2,"False","none"
1198,"84.57.255.117",2,"False","none"
1199,"84.128.142.93",2,"False","none"
1200,"195.93.66.10",2,"False","none"
1201,"85.180.56.179",2,"False","none"
1202,"84.73.123.149",2,"False","none"
1203,"141.91.129.3",2,"False","none"
1204,"194.196.182.35",2,"False","none"
1205,"188.194.153.17",2,"False","none"
1206,"212.185.14.253",2,"False","none"
1207,"85.178.10.235",2,"False","none"
1208,"62.167.92.245",2,"False","none"
1209,"82.135.5.142",2,"False","none"
1210,"155.56.68.220",2,"False","none"
1211,"84.189.27.32",2,"False","none"
1212,"134.245.108.65",2,"False","none"
1213,"119.94.198.86",2,"False","none"
1214,"138.246.2.8",2,"False","none"
1215,"188.193.248.26",2,"False","none"
1216,"80.132.4.25",2,"False","none"
1217,"2A02:810D:923F:FABE:287B:BD0A:3006:6A46",2,"False","none"
1218,"194.113.40.222",2,"False","none"
1219,"217.81.125.193",2,"False","none"
1220,"134.93.178.33",2,"False","none"
1221,"82.156.69.201",2,"False","none"
1222,"91.52.242.101",2,"False","none"
1223,"212.71.114.250",2,"False","none"
1224,"80.129.85.8",2,"False","none"
1225,"193.22.29.5",2,"False","none"
1226,"62.214.15.152",2,"False","none"
1227,"88.74.27.64",2,"False","none"
1228,"91.34.135.229",2,"False","none"
1229,"188.174.5.173",2,"False","none"
1230,"78.35.158.135",2,"False","none"
1231,"82.83.149.137",2,"False","none"
1232,"2A02:810D:99BF:F458:69E8:C667:8463:18BF",2,"False","none"
1233,"37.49.40.79",2,"False","none"
1234,"217.251.58.2",2,"False","none"
1235,"217.94.129.25",2,"False","none"
1236,"80.226.1.30",2,"False","none"
